Repo,ReleaseID,Tag,ReleaseName,Author,CreatedAt,PublishedAt,IsDraft,IsPrerelease,Body,AssetsCount,AssetsNames,HtmlUrl,PublishedWeekday,PublishedDate,PublishedYear,PublishedMonth,PublishedWeek
daangn/seed-design,51426395,@karrotmarket/styled-components-theme@0.2.0,@karrotmarket/styled-components-theme@0.2.0,github-actions[bot],2021-10-15T11:46:41Z,2021-10-15T11:46:42Z,false,false,"### Minor Changes

-   minor bump

### Patch Changes

-   Updated dependencies [undefined]
    -   @karrotmarket/design-token@0.2.0
    -   @karrotmarket/react-theming@0.2.0
",0,,https://github.com/daangn/seed-design/releases/tag/%40karrotmarket/styled-components-theme%400.2.0,Friday,2021-10-15,2021,10,42
daangn/seed-design,51426394,@karrotmarket/react-theming@0.2.0,@karrotmarket/react-theming@0.2.0,github-actions[bot],2021-10-15T11:46:41Z,2021-10-15T11:46:42Z,false,false,"### Minor Changes

-   minor bump

### Patch Changes

-   Updated dependencies [undefined]
    -   @karrotmarket/design-token@0.2.0
",0,,https://github.com/daangn/seed-design/releases/tag/%40karrotmarket/react-theming%400.2.0,Friday,2021-10-15,2021,10,42
daangn/seed-design,51426397,@karrotmarket/react-emotion-theme@0.4.0,@karrotmarket/react-emotion-theme@0.4.0,github-actions[bot],2021-10-15T11:46:41Z,2021-10-15T11:46:42Z,false,false,"### Minor Changes

-   minor bump

### Patch Changes

-   Updated dependencies [undefined]
    -   @karrotmarket/design-token@0.2.0
    -   @karrotmarket/react-theming@0.2.0
",0,,https://github.com/daangn/seed-design/releases/tag/%40karrotmarket/react-emotion-theme%400.4.0,Friday,2021-10-15,2021,10,42
daangn/seed-design,51426396,@karrotmarket/design-token@0.2.0,@karrotmarket/design-token@0.2.0,github-actions[bot],2021-10-15T11:46:41Z,2021-10-15T11:46:42Z,false,false,"### Minor Changes

-   minor bump
",0,,https://github.com/daangn/seed-design/releases/tag/%40karrotmarket/design-token%400.2.0,Friday,2021-10-15,2021,10,42
daangn/seed-design,61453261,@karrotmarket/design-token@1.1.2,@karrotmarket/design-token@1.1.2,github-actions[bot],2022-03-10T03:06:36Z,2022-03-10T03:08:12Z,false,false,"### Patch Changes

*   9d496d8: set sideEffect true to use with css loaders
",0,,https://github.com/daangn/seed-design/releases/tag/%40karrotmarket/design-token%401.1.2,Thursday,2022-03-10,2022,3,11
daangn/seed-design,79224567,@seed-design/stylesheet@1.0.1,@seed-design/stylesheet@1.0.1,github-actions[bot],2022-10-07T02:05:59Z,2022-10-07T02:07:26Z,false,false,"### Patch Changes

*   eb81494: feat: Update design tokens
",0,,https://github.com/daangn/seed-design/releases/tag/%40seed-design/stylesheet%401.0.1,Friday,2022-10-07,2022,10,41
daangn/seed-design,83503288,@seed-design/react-theming@2.0.0,@seed-design/react-theming@2.0.0,github-actions[bot],2022-11-18T07:54:20Z,2022-11-18T07:58:05Z,false,false,"### Major Changes

*   ae764ec: Initial implementation of @seed-design/react-theming
",0,,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-theming%402.0.0,Friday,2022-11-18,2022,11,47
daangn/seed-design,83514430,@seed-design/react-theming@2.0.1,@seed-design/react-theming@2.0.1,github-actions[bot],2022-11-18T09:32:46Z,2022-11-18T09:36:23Z,false,false,"### Patch Changes

*   51a44af: export d.ts
",0,,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-theming%402.0.1,Friday,2022-11-18,2022,11,47
daangn/seed-design,84063551,gatsby-plugin-seed-design@0.0.2,gatsby-plugin-seed-design@0.0.2,github-actions[bot],2022-11-24T06:30:36Z,2022-11-24T06:33:05Z,false,false,"### Patch Changes

*   8da317b: processing colorVariant localstorage and mode plugin option.
*   8da317b: change color variable name and some logics
*   Updated dependencies \[8da317b]
*   Updated dependencies \[8da317b]
*   Updated dependencies \[8da317b]
    *   @seed-design/react-theming@2.0.2
",0,,https://github.com/daangn/seed-design/releases/tag/gatsby-plugin-seed-design%400.0.2,Thursday,2022-11-24,2022,11,48
daangn/seed-design,84063550,@seed-design/react-theming@2.0.2,@seed-design/react-theming@2.0.2,github-actions[bot],2022-11-24T06:30:36Z,2022-11-24T06:33:05Z,false,false,"### Patch Changes

*   8da317b: mode variant 처리
*   8da317b: processing colorVariant localstorage and mode plugin option.
*   8da317b: change color variable name and some logics
",0,,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-theming%402.0.2,Thursday,2022-11-24,2022,11,48
daangn/seed-design,84074412,gatsby-plugin-seed-design@0.0.3,gatsby-plugin-seed-design@0.0.3,github-actions[bot],2022-11-24T09:08:22Z,2022-11-24T09:10:45Z,false,false,"### Patch Changes

*   Updated dependencies \[4fe0e8e]
    *   @seed-design/react-theming@2.0.3
",0,,https://github.com/daangn/seed-design/releases/tag/gatsby-plugin-seed-design%400.0.3,Thursday,2022-11-24,2022,11,48
daangn/seed-design,84074413,@seed-design/react-theming@2.0.3,@seed-design/react-theming@2.0.3,github-actions[bot],2022-11-24T09:08:22Z,2022-11-24T09:10:45Z,false,false,"### Patch Changes

*   4fe0e8e: Modified so that the scale-color attribute is also changed according to the mode
",0,,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-theming%402.0.3,Thursday,2022-11-24,2022,11,48
daangn/seed-design,84150416,gatsby-plugin-seed-design@0.0.4,gatsby-plugin-seed-design@0.0.4,github-actions[bot],2022-11-25T05:33:15Z,2022-11-25T05:33:23Z,false,false,"### Patch Changes

*   Updated dependencies \[20c37c5]
    *   @seed-design/react-theming@2.0.4
",0,,https://github.com/daangn/seed-design/releases/tag/gatsby-plugin-seed-design%400.0.4,Friday,2022-11-25,2022,11,48
daangn/seed-design,84150417,@seed-design/react-theming@2.0.4,@seed-design/react-theming@2.0.4,github-actions[bot],2022-11-25T05:33:15Z,2022-11-25T05:33:23Z,false,false,"### Patch Changes

*   20c37c5: add prefers-color-scheme logic in noFlashScript
",0,,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-theming%402.0.4,Friday,2022-11-25,2022,11,48
daangn/seed-design,84159301,gatsby-plugin-seed-design@0.2.0,gatsby-plugin-seed-design@0.2.0,github-actions[bot],2022-11-25T08:33:54Z,2022-11-25T08:36:23Z,false,false,"### Minor Changes

*   eefd5cb: Add color-sheme meta tag
",0,,https://github.com/daangn/seed-design/releases/tag/gatsby-plugin-seed-design%400.2.0,Friday,2022-11-25,2022,11,48
daangn/seed-design,84159302,@seed-design/react-theming@2.1.0,@seed-design/react-theming@2.1.0,github-actions[bot],2022-11-25T08:33:54Z,2022-11-25T08:36:23Z,false,false,"### Minor Changes

*   6453963: Change attribute location body -> html
*   725fa03: Create ColorModeValues, DefaultColorModeValue variables
",0,,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-theming%402.1.0,Friday,2022-11-25,2022,11,48
daangn/seed-design,84414926,gatsby-plugin-seed-design@0.2.1,gatsby-plugin-seed-design@0.2.1,github-actions[bot],2022-11-29T07:33:43Z,2022-11-29T07:35:55Z,false,false,"### Patch Changes

*   6d298fa: processing colorVariant localstorage and mode plugin option.
*   Updated dependencies \[6d298fa]
*   Updated dependencies \[6d298fa]
    *   @seed-design/react-theming@2.1.1
",0,,https://github.com/daangn/seed-design/releases/tag/gatsby-plugin-seed-design%400.2.1,Tuesday,2022-11-29,2022,11,49
daangn/seed-design,84414925,@seed-design/react-theming@2.1.1,@seed-design/react-theming@2.1.1,github-actions[bot],2022-11-29T07:33:43Z,2022-11-29T07:35:55Z,false,false,"### Patch Changes

*   6d298fa: mode variant 처리
*   6d298fa: processing colorVariant localstorage and mode plugin option.
",0,,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-theming%402.1.1,Tuesday,2022-11-29,2022,11,49
daangn/seed-design,85402668,gatsby-plugin-seed-design@0.2.2,gatsby-plugin-seed-design@0.2.2,github-actions[bot],2022-12-08T08:56:01Z,2022-12-08T08:58:25Z,false,false,"### Patch Changes

*   Updated dependencies \[fcdb8d5]
    *   @seed-design/react-theming@2.1.2
",0,,https://github.com/daangn/seed-design/releases/tag/gatsby-plugin-seed-design%400.2.2,Thursday,2022-12-08,2022,12,50
daangn/seed-design,85402669,@seed-design/react-theming@2.1.2,@seed-design/react-theming@2.1.2,github-actions[bot],2022-12-08T08:56:01Z,2022-12-08T08:58:25Z,false,false,"### Patch Changes

*   fcdb8d5: fix dataset location body to documentElement
",0,,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-theming%402.1.2,Thursday,2022-12-08,2022,12,50
daangn/seed-design,85410342,gatsby-plugin-seed-design@0.2.3,gatsby-plugin-seed-design@0.2.3,github-actions[bot],2022-12-08T09:55:22Z,2022-12-08T09:58:03Z,false,false,"### Patch Changes

*   Updated dependencies \[21773c2]
    *   @seed-design/stylesheet@1.0.1
",0,,https://github.com/daangn/seed-design/releases/tag/gatsby-plugin-seed-design%400.2.3,Thursday,2022-12-08,2022,12,50
daangn/seed-design,85523241,gatsby-plugin-seed-design@0.2.4,gatsby-plugin-seed-design@0.2.4,github-actions[bot],2022-12-09T07:08:13Z,2022-12-09T07:10:39Z,false,false,"### Patch Changes

*   Updated dependencies \[fc69b3e]
    *   @seed-design/stylesheet@1.0.2
",0,,https://github.com/daangn/seed-design/releases/tag/gatsby-plugin-seed-design%400.2.4,Friday,2022-12-09,2022,12,50
daangn/seed-design,85523242,@seed-design/stylesheet@1.0.2,@seed-design/stylesheet@1.0.2,github-actions[bot],2022-12-09T07:08:13Z,2022-12-09T07:10:39Z,false,false,"### Patch Changes

*   fc69b3e: chore(stylesheet): change css selector logic
",0,,https://github.com/daangn/seed-design/releases/tag/%40seed-design/stylesheet%401.0.2,Friday,2022-12-09,2022,12,50
daangn/seed-design,89344758,gatsby-plugin-seed-design@0.2.5,gatsby-plugin-seed-design@0.2.5,github-actions[bot],2023-01-18T05:11:38Z,2023-01-18T05:12:49Z,false,false,"### Patch Changes

*   Updated dependencies \[19be06c]
    *   @seed-design/stylesheet@1.0.3
",0,,https://github.com/daangn/seed-design/releases/tag/gatsby-plugin-seed-design%400.2.5,Wednesday,2023-01-18,2023,1,3
daangn/seed-design,89344757,@seed-design/stylesheet@1.0.3,@seed-design/stylesheet@1.0.3,github-actions[bot],2023-01-18T05:11:38Z,2023-01-18T05:12:49Z,false,false,"### Patch Changes

*   19be06c: recover lost changes
",0,,https://github.com/daangn/seed-design/releases/tag/%40seed-design/stylesheet%401.0.3,Wednesday,2023-01-18,2023,1,3
daangn/seed-design,91757170,@seed-design/icon@0.0.1,@seed-design/icon@0.0.1,github-actions[bot],2023-02-08T15:03:38Z,2023-02-08T15:05:14Z,false,false,"### Patch Changes

*   8dbbbc8: init project
",0,,https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.0.1,Thursday,2023-02-09,2023,2,6
daangn/seed-design,91829130,@seed-design/icon@0.0.2,@seed-design/icon@0.0.2,github-actions[bot],2023-02-09T01:55:04Z,2023-02-09T01:56:25Z,false,false,"### Patch Changes

*   a79399f: init project
*   a79399f: fix svg relative url
",0,,https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.0.2,Thursday,2023-02-09,2023,2,6
daangn/seed-design,91834827,@seed-design/icon@0.0.3,@seed-design/icon@0.0.3,github-actions[bot],2023-02-09T03:49:07Z,2023-02-09T03:50:51Z,false,false,"### Patch Changes

*   f1abcb5: add size props
",0,,https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.0.3,Thursday,2023-02-09,2023,2,6
daangn/seed-design,91836229,@seed-design/icon@0.0.4,@seed-design/icon@0.0.4,github-actions[bot],2023-02-09T04:14:17Z,2023-02-09T04:15:50Z,false,false,"### Patch Changes

*   53fde00: version dataset, width, height
*   53fde00: add size props
",0,,https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.0.4,Thursday,2023-02-09,2023,2,6
daangn/seed-design,91838243,@seed-design/icon@0.0.5,@seed-design/icon@0.0.5,github-actions[bot],2023-02-09T05:03:52Z,2023-02-09T05:05:18Z,false,false,"### Patch Changes

*   4ce85ad: assert json
",0,,https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.0.5,Thursday,2023-02-09,2023,2,6
daangn/seed-design,91838730,@seed-design/icon@0.0.6,@seed-design/icon@0.0.6,github-actions[bot],2023-02-09T05:15:33Z,2023-02-09T05:16:48Z,false,false,"### Patch Changes

*   633ba69: remove assert
",0,,https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.0.6,Thursday,2023-02-09,2023,2,6
daangn/seed-design,92172831,@seed-design/icon@0.0.7,@seed-design/icon@0.0.7,github-actions[bot],2023-02-13T05:29:37Z,2023-02-13T05:31:33Z,false,false,"### Patch Changes

*   7dcf86a: support monorepo
",0,,https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.0.7,Monday,2023-02-13,2023,2,7
daangn/seed-design,92189215,@seed-design/icon@0.0.8,@seed-design/icon@0.0.8,github-actions[bot],2023-02-13T09:24:10Z,2023-02-13T09:26:05Z,false,false,"### Patch Changes

*   4634f52: - change chalk to kleur
    *   remove unnecessary options
",0,,https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.0.8,Monday,2023-02-13,2023,2,7
daangn/seed-design,92349978,@seed-design/icon@0.1.0,@seed-design/icon@0.1.0,github-actions[bot],2023-02-14T12:25:12Z,2023-02-14T12:27:10Z,false,false,"### Minor Changes

*   64d5540: ### Config

    *   add `vite` config template
    *   add `yaml schema` in config template

    ### Icon Component

    *   change component span style to `inline-flex`
    *   remove component props `width`, `height` and add `size` prop

    ### etc

    *   logs more detail
    *   update `readme`
",0,,https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.1.0,Tuesday,2023-02-14,2023,2,7
daangn/seed-design,92807965,@seed-design/icon@0.1.1,@seed-design/icon@0.1.1,github-actions[bot],2023-02-17T08:24:23Z,2023-02-17T08:26:01Z,false,false,"### Patch Changes

*   cff2c8a: 
    ## 한국어

    라이브러리 제공자가 `seed-icon`을 사용할 때 필요한 `provider`가 추가되었습니다.
    **라이브러리 제공자가 아닌 기존 프로젝트는 그대로 사용할 수 있습니다.**

    ### provider

    *   `withContext`와 `contextPath` 옵션을 추가했습니다.
    *   `withContext` 옵션은 `true`로 설정하면 `contextPath`에 설정된 경로로 `context`를 생성합니다.
    *   라이브러리 제공자는 유저가 어떤 sprite.svg 경로를 사용할 지 모릅니다. 어떤 loader를 쓰는지 라이브러리 제작자 입장에서는 알 수 없습니다.
    *   그래서 `seed-icon` 에서 제공되는 `provider`를 노출시켜 유저가 `spriteUrl`을 설정하도록 하였습니다.

    ### etc

    *   코드 리팩토링
    *   Readme.md 내용 추가

    # English

    Added `provider`, which is required when a library provider uses `seed-icon`.
    **Existing projects that are not library providers can still be used as is**.

    ### provider

    *   Added `withContext` and `contextPath` options.
    *   The `withContext` option, when set to `true`, creates a `context` with the path set in `contextPath`.
    *   The library provider doesn't know which sprite.svg path the user will use. The library provider doesn't know what loader user use.
    *   So we expose the `provider` provided by `seed-icon` and let the user set the `spriteUrl`.

    ### etc

    *   Code refactoring
    *   Added `Readme.md` content
",0,,https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.1.1,Friday,2023-02-17,2023,2,7
daangn/seed-design,92816116,@seed-design/icon@0.1.2,@seed-design/icon@0.1.2,github-actions[bot],2023-02-17T09:52:09Z,2023-02-17T09:53:33Z,false,false,"### Patch Changes

*   e73aa6f: version up karrot-ui-icon
",0,,https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.1.2,Friday,2023-02-17,2023,2,7
daangn/seed-design,92986319,@seed-design/icon@0.1.4,@seed-design/icon@0.1.4,github-actions[bot],2023-02-20T06:50:44Z,2023-02-20T06:52:05Z,false,false,"### Patch Changes

*   86ef6a4: update schema
",0,,https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.1.4,Monday,2023-02-20,2023,2,8
daangn/seed-design,92999141,@seed-design/icon@0.1.5,@seed-design/icon@0.1.5,github-actions[bot],2023-02-20T09:25:39Z,2023-02-20T09:25:40Z,false,false,"### Patch Changes

-   7b87056: json schema versioning
",0,,https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.1.5,Monday,2023-02-20,2023,2,8
daangn/seed-design,93001119,@seed-design/icon@0.1.6,@seed-design/icon@0.1.6,github-actions[bot],2023-02-20T09:43:47Z,2023-02-20T09:43:48Z,false,false,"### Patch Changes

-   ee461d4: automatic yml schema versioning
",0,,https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.1.6,Monday,2023-02-20,2023,2,8
daangn/seed-design,93111624,@seed-design/icon@0.1.7,@seed-design/icon@0.1.7,github-actions[bot],2023-02-21T04:33:19Z,2023-02-21T04:33:20Z,false,false,"### Patch Changes

-   f878d22: `eslint-disabled`, `ts-nocheck` in component template, check tsconfig jsx option.
",0,,https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.1.7,Tuesday,2023-02-21,2023,2,8
daangn/seed-design,93397774,@seed-design/icon@0.1.8,@seed-design/icon@0.1.8,github-actions[bot],2023-02-23T06:01:46Z,2023-02-23T06:01:48Z,false,false,"### Patch Changes

-   5601faf: remove ts-nocheck, add string type in size, sum withContext and contextPath
",0,,https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.1.8,Thursday,2023-02-23,2023,2,8
daangn/seed-design,95009944,@seed-design/icon@0.1.10,@seed-design/icon@0.1.10,github-actions[bot],2023-03-09T02:38:09Z,2023-03-09T02:38:20Z,false,false,"### Patch Changes

-   ec0e449: add <g /> tag in sprite.svg
",0,,https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.1.10,Thursday,2023-03-09,2023,3,10
daangn/seed-design,95214135,@seed-design/icon@0.1.11,@seed-design/icon@0.1.11,github-actions[bot],2023-03-10T14:35:59Z,2023-03-10T14:36:00Z,false,false,"### Patch Changes

-   03b5e65: fix mobile safari not working
",0,,https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.1.11,Friday,2023-03-10,2023,3,10
daangn/seed-design,95227513,@seed-design/icon@0.1.12,@seed-design/icon@0.1.12,github-actions[bot],2023-03-10T16:15:34Z,2023-03-10T16:15:35Z,false,false,"### Patch Changes

-   5e5145c: fix: escape variable name in component template
",0,,https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.1.12,Saturday,2023-03-11,2023,3,10
daangn/seed-design,95267038,@seed-design/icon@0.1.13,@seed-design/icon@0.1.13,github-actions[bot],2023-03-11T00:30:51Z,2023-03-11T00:30:52Z,false,false,"### Patch Changes

-   b8933f7: chore: remove navigator in component template
",0,,https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.1.13,Saturday,2023-03-11,2023,3,10
daangn/seed-design,99527658,@seed-design/design-token@1.0.1,@seed-design/design-token@1.0.1,github-actions[bot],2023-04-14T10:53:22Z,2023-04-14T10:53:23Z,false,false,"### Patch Changes

-   420299b: fix missing letterSpacing scale export
",0,,https://github.com/daangn/seed-design/releases/tag/%40seed-design/design-token%401.0.1,Friday,2023-04-14,2023,4,15
daangn/seed-design,100003940,@seed-design/icon@0.2.0,@seed-design/icon@0.2.0,github-actions[bot],2023-04-19T06:19:39Z,2023-04-19T06:19:40Z,false,false,"### Minor Changes

-   4b334ca: change sprite svg to inline svg
",0,,https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.2.0,Wednesday,2023-04-19,2023,4,16
daangn/seed-design,100017145,@seed-design/icon@0.2.1,@seed-design/icon@0.2.1,github-actions[bot],2023-04-19T08:21:31Z,2023-04-19T08:21:33Z,false,false,"### Patch Changes

-   aa25955: change svg width, height to 100%
",0,,https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.2.1,Wednesday,2023-04-19,2023,4,16
daangn/seed-design,100752465,gatsby-plugin-seed-design@0.2.6,gatsby-plugin-seed-design@0.2.6,github-actions[bot],2023-04-25T06:45:39Z,2023-04-25T06:45:41Z,false,false,"### Patch Changes

-   Updated dependencies [cd0f24e]
    -   @seed-design/react-theming@2.1.3
",0,,https://github.com/daangn/seed-design/releases/tag/gatsby-plugin-seed-design%400.2.6,Tuesday,2023-04-25,2023,4,17
daangn/seed-design,103912580,@seed-design/design-token@1.0.3,@seed-design/design-token@1.0.3,github-actions[bot],2023-05-23T08:09:36Z,2023-05-23T08:09:37Z,false,false,"### Patch Changes

-   5751b08: fix missing export lineHeight
",0,,https://github.com/daangn/seed-design/releases/tag/%40seed-design/design-token%401.0.3,Tuesday,2023-05-23,2023,5,21
daangn/seed-design,111075287,@seed-design/icon-deprecated@0.2.1,@seed-design/icon-deprecated@0.2.1,github-actions[bot],2023-07-05T08:43:30Z,2023-07-05T08:43:32Z,false,false,"### Patch Changes

-   aa25955: change svg width, height to 100%
",0,,https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon-deprecated%400.2.1,Wednesday,2023-07-05,2023,7,27
daangn/seed-design,112454829,gatsby-plugin-seed-design@0.2.7,gatsby-plugin-seed-design@0.2.7,github-actions[bot],2023-07-17T08:03:26Z,2023-07-17T08:03:28Z,false,false,"### Patch Changes

-   940192b: change dependencies
",0,,https://github.com/daangn/seed-design/releases/tag/gatsby-plugin-seed-design%400.2.7,Monday,2023-07-17,2023,7,29
daangn/seed-design,114438677,@seed-design/react-theming@2.1.4,@seed-design/react-theming@2.1.4,github-actions[bot],2023-07-31T06:36:19Z,2023-07-31T06:36:20Z,false,false,"### Patch Changes

-   ee35c53: change `@seed-design/design-token` version
",0,,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-theming%402.1.4,Monday,2023-07-31,2023,7,31
daangn/seed-design,138847335,@seed-design/stylesheet@1.0.4,@seed-design/stylesheet@1.0.4,github-actions[bot],2024-01-29T04:00:35Z,2024-01-29T04:00:36Z,false,false,"### Patch Changes

-   cf271ad: sync design token
",0,,https://github.com/daangn/seed-design/releases/tag/%40seed-design/stylesheet%401.0.4,Monday,2024-01-29,2024,1,5
daangn/seed-design,200977446,@seed-design/react-checkbox@0.0.1-rc.0,@seed-design/react-checkbox@0.0.1-rc.0,github-actions[bot],2025-02-18T17:13:38Z,2025-02-18T17:13:40Z,false,true,"### Patch Changes

-   Seed Design V3 release candidate
-   Updated dependencies
    -   @seed-design/react-primitive@0.0.1-rc.0
    -   @seed-design/dom-utils@0.0.1-rc.0
",0,,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-checkbox%400.0.1-rc.0,Wednesday,2025-02-19,2025,2,8
daangn/seed-design,200977456,@seed-design/react-dialog@0.0.1-rc.0,@seed-design/react-dialog@0.0.1-rc.0,github-actions[bot],2025-02-18T17:13:38Z,2025-02-18T17:13:43Z,false,true,"### Patch Changes

-   Seed Design V3 release candidate
-   Updated dependencies
    -   @seed-design/dom-utils@0.0.1-rc.0
",0,,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-dialog%400.0.1-rc.0,Wednesday,2025-02-19,2025,2,8
daangn/seed-design,200977466,@seed-design/css@0.0.1-rc.0,@seed-design/css@0.0.1-rc.0,github-actions[bot],2025-02-18T17:13:38Z,2025-02-18T17:13:46Z,false,true,"### Patch Changes

-   Seed Design V3 release candidate
",0,,https://github.com/daangn/seed-design/releases/tag/%40seed-design/css%400.0.1-rc.0,Wednesday,2025-02-19,2025,2,8
daangn/seed-design,200977476,@seed-design/react-popover@0.0.1-rc.0,@seed-design/react-popover@0.0.1-rc.0,github-actions[bot],2025-02-18T17:13:38Z,2025-02-18T17:13:49Z,false,true,"### Patch Changes

-   Seed Design V3 release candidate
-   Updated dependencies
    -   @seed-design/dom-utils@0.0.1-rc.0
",0,,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-popover%400.0.1-rc.0,Wednesday,2025-02-19,2025,2,8
daangn/seed-design,200977486,@seed-design/react-progress@0.0.1-rc.0,@seed-design/react-progress@0.0.1-rc.0,github-actions[bot],2025-02-18T17:13:38Z,2025-02-18T17:13:52Z,false,true,"### Patch Changes

-   Seed Design V3 release candidate
-   Updated dependencies
    -   @seed-design/react-primitive@0.0.1-rc.0
    -   @seed-design/dom-utils@0.0.1-rc.0
",0,,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-progress%400.0.1-rc.0,Wednesday,2025-02-19,2025,2,8
daangn/seed-design,200977499,@seed-design/react-pull-to-refresh@0.0.1-rc.0,@seed-design/react-pull-to-refresh@0.0.1-rc.0,github-actions[bot],2025-02-18T17:13:38Z,2025-02-18T17:13:56Z,false,true,"### Patch Changes

-   Seed Design V3 release candidate
-   Updated dependencies
    -   @seed-design/react-primitive@0.0.1-rc.0
    -   @seed-design/dom-utils@0.0.1-rc.0
",0,,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-pull-to-refresh%400.0.1-rc.0,Wednesday,2025-02-19,2025,2,8
daangn/seed-design,200977510,@seed-design/react-radio-group@0.0.1-rc.0,@seed-design/react-radio-group@0.0.1-rc.0,github-actions[bot],2025-02-18T17:13:38Z,2025-02-18T17:13:58Z,false,true,"### Patch Changes

-   Seed Design V3 release candidate
-   Updated dependencies
    -   @seed-design/react-primitive@0.0.1-rc.0
    -   @seed-design/dom-utils@0.0.1-rc.0
",0,,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-radio-group%400.0.1-rc.0,Wednesday,2025-02-19,2025,2,8
daangn/seed-design,200977521,@seed-design/react-segmented-control@0.0.1-rc.0,@seed-design/react-segmented-control@0.0.1-rc.0,github-actions[bot],2025-02-18T17:13:38Z,2025-02-18T17:14:01Z,false,true,"### Patch Changes

-   Seed Design V3 release candidate
-   Updated dependencies
    -   @seed-design/dom-utils@0.0.1-rc.0
",0,,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-segmented-control%400.0.1-rc.0,Wednesday,2025-02-19,2025,2,8
daangn/seed-design,200977535,@seed-design/react-switch@0.0.1-rc.0,@seed-design/react-switch@0.0.1-rc.0,github-actions[bot],2025-02-18T17:13:38Z,2025-02-18T17:14:04Z,false,true,"### Patch Changes

-   Seed Design V3 release candidate
-   Updated dependencies
    -   @seed-design/react-primitive@0.0.1-rc.0
    -   @seed-design/dom-utils@0.0.1-rc.0
",0,,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-switch%400.0.1-rc.0,Wednesday,2025-02-19,2025,2,8
daangn/seed-design,200977552,@seed-design/react-tabs@0.0.1-rc.0,@seed-design/react-tabs@0.0.1-rc.0,github-actions[bot],2025-02-18T17:13:38Z,2025-02-18T17:14:07Z,false,true,"### Patch Changes

-   Seed Design V3 release candidate
-   Updated dependencies
    -   @seed-design/dom-utils@0.0.1-rc.0
",0,,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-tabs%400.0.1-rc.0,Wednesday,2025-02-19,2025,2,8
daangn/seed-design,200977561,@seed-design/react-text-field@0.0.1-rc.0,@seed-design/react-text-field@0.0.1-rc.0,github-actions[bot],2025-02-18T17:13:38Z,2025-02-18T17:14:10Z,false,true,"### Patch Changes

-   Seed Design V3 release candidate
-   Updated dependencies
    -   @seed-design/react-primitive@0.0.1-rc.0
    -   @seed-design/dom-utils@0.0.1-rc.0
",0,,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-text-field%400.0.1-rc.0,Wednesday,2025-02-19,2025,2,8
daangn/seed-design,200977572,@seed-design/react-toggle@0.0.1-rc.0,@seed-design/react-toggle@0.0.1-rc.0,github-actions[bot],2025-02-18T17:13:38Z,2025-02-18T17:14:13Z,false,true,"### Patch Changes

-   Seed Design V3 release candidate
-   Updated dependencies
    -   @seed-design/react-primitive@0.0.1-rc.0
    -   @seed-design/dom-utils@0.0.1-rc.0
",0,,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-toggle%400.0.1-rc.0,Wednesday,2025-02-19,2025,2,8
